base_cell,time,outgoing_cell,outgoing_count,outgoing_time,outgoing_speed,NAME
8830e15361fffff,2:40:00,8830e15361fffff,17,50.12,19.56,경기 성남시 분당구 야탑동
8830e15361fffff,3:00:00,8830e15361fffff,14,50.21,32.77,경기 성남시 분당구 야탑동
8830e15361fffff,3:20:00,8830e15361fffff,14,55.07,804.79,경기 성남시 분당구 야탑동
8830e15361fffff,3:40:00,8830e15361fffff,14,53.14,16.84,경기 성남시 분당구 야탑동
8830e15361fffff,4:00:00,8830e15361fffff,14,58.93,22.33,경기 성남시 분당구 야탑동
8830e15361fffff,4:20:00,8830e15361fffff,13,83.62,33.2,경기 성남시 분당구 야탑동
8830e15361fffff,4:40:00,8830e15361fffff,16,61.94,49.89,경기 성남시 분당구 야탑동
8830e15361fffff,5:00:00,8830e15361fffff,25,150.96,25.59,경기 성남시 분당구 야탑동
8830e15361fffff,5:20:00,8830e15361fffff,26,65.27,27.13,경기 성남시 분당구 야탑동
8830e15361fffff,5:40:00,8830e15361fffff,25,44.64,18.77,경기 성남시 분당구 야탑동
8830e15361fffff,6:00:00,8830e15361fffff,30,135.9,36.56,경기 성남시 분당구 야탑동
8830e15361fffff,6:20:00,8830e15361fffff,36,104.67,29.18,경기 성남시 분당구 야탑동
8830e15361fffff,6:40:00,8830e15361fffff,39,69.59,31.33,경기 성남시 분당구 야탑동
8830e15361fffff,7:00:00,8830e15361fffff,82,85.29,19.7,경기 성남시 분당구 야탑동
8830e15361fffff,7:20:00,8830e15361fffff,116,63.6,25.52,경기 성남시 분당구 야탑동
8830e15361fffff,7:40:00,8830e15361fffff,111,65.41,24.46,경기 성남시 분당구 야탑동
8830e15361fffff,8:00:00,8830e035ddfffff,15,69.4,35.14,Beom_Gye
8830e15361fffff,8:00:00,8830e15361fffff,132,72.87,27.73,경기 성남시 분당구 야탑동
8830e15361fffff,8:20:00,8830e15361fffff,177,68.52,28.56,경기 성남시 분당구 야탑동
8830e15361fffff,8:40:00,8830e15361fffff,162,88.34,28.8,경기 성남시 분당구 야탑동
8830e15361fffff,9:00:00,8830e15361fffff,209,107.41,26.55,경기 성남시 분당구 야탑동
8830e15361fffff,9:20:00,8830e15361fffff,248,77.88,29.41,경기 성남시 분당구 야탑동
8830e15361fffff,9:40:00,8830e15361fffff,223,73.87,25.53,경기 성남시 분당구 야탑동
8830e15361fffff,10:00:00,8830e15361fffff,226,84.45,26.59,경기 성남시 분당구 야탑동
8830e15361fffff,10:20:00,8830e15361fffff,222,82.0,23.13,경기 성남시 분당구 야탑동
8830e15361fffff,10:40:00,8830e024dbfffff,14,46.43,16.6,경기 성남시 분당구 서현동
8830e15361fffff,10:40:00,8830e15361fffff,221,66.38,26.85,경기 성남시 분당구 야탑동
8830e15361fffff,11:00:00,8830e15361fffff,270,76.74,24.51,경기 성남시 분당구 야탑동
8830e15361fffff,11:20:00,8830e024dbfffff,12,64.75,24.93,경기 성남시 분당구 서현동
8830e15361fffff,11:20:00,8830e15361fffff,254,59.67,23.4,경기 성남시 분당구 야탑동
8830e15361fffff,11:40:00,8830e024dbfffff,10,77.8,19.14,경기 성남시 분당구 서현동
8830e15361fffff,11:40:00,8830e15361fffff,280,64.53,26.07,경기 성남시 분당구 야탑동
8830e15361fffff,12:00:00,8830e024dbfffff,16,64.69,14.49,경기 성남시 분당구 서현동
8830e15361fffff,12:00:00,8830e15361fffff,277,63.48,25.73,경기 성남시 분당구 야탑동
8830e15361fffff,12:20:00,8830e024dbfffff,14,42.93,15.34,경기 성남시 분당구 서현동
8830e15361fffff,12:20:00,8830e15361fffff,256,82.64,25.62,경기 성남시 분당구 야탑동
8830e15361fffff,12:40:00,8830e024dbfffff,11,58.82,20.49,경기 성남시 분당구 서현동
8830e15361fffff,12:40:00,8830e15361fffff,278,72.39,29.39,경기 성남시 분당구 야탑동
8830e15361fffff,13:00:00,8830e024dbfffff,12,76.92,24.28,경기 성남시 분당구 서현동
8830e15361fffff,13:00:00,8830e1530dfffff,10,52.8,1020.28,Bundang_Townhall
8830e15361fffff,13:00:00,8830e15361fffff,281,70.5,26.82,경기 성남시 분당구 야탑동
8830e15361fffff,13:20:00,8830e15361fffff,247,71.9,23.88,경기 성남시 분당구 야탑동
8830e15361fffff,13:40:00,8830e024dbfffff,10,78.6,30.07,경기 성남시 분당구 서현동
8830e15361fffff,13:40:00,8830e1530dfffff,10,73.7,18.96,Bundang_Townhall
8830e15361fffff,13:40:00,8830e15361fffff,278,65.99,24.02,경기 성남시 분당구 야탑동
8830e15361fffff,14:00:00,8830e024dbfffff,10,47.2,15.64,경기 성남시 분당구 서현동
8830e15361fffff,14:00:00,8830e15361fffff,269,70.0,23.48,경기 성남시 분당구 야탑동
8830e15361fffff,14:20:00,8830e1530dfffff,11,70.36,24.86,Bundang_Townhall
8830e15361fffff,14:20:00,8830e15361fffff,301,67.14,23.67,경기 성남시 분당구 야탑동
8830e15361fffff,14:40:00,8830e024dbfffff,11,59.27,28.3,경기 성남시 분당구 서현동
8830e15361fffff,14:40:00,8830e15361fffff,280,63.87,22.67,경기 성남시 분당구 야탑동
8830e15361fffff,15:00:00,8830e15361fffff,275,74.76,24.58,경기 성남시 분당구 야탑동
8830e15361fffff,15:20:00,8830e15361fffff,290,68.69,24.79,경기 성남시 분당구 야탑동
8830e15361fffff,15:40:00,8830e15361fffff,257,64.07,26.24,경기 성남시 분당구 야탑동
8830e15361fffff,16:00:00,8830e024dbfffff,11,47.36,17.12,경기 성남시 분당구 서현동
8830e15361fffff,16:00:00,8830e15361fffff,256,65.75,22.48,경기 성남시 분당구 야탑동
8830e15361fffff,16:20:00,8830e024dbfffff,12,46.75,21.62,경기 성남시 분당구 서현동
8830e15361fffff,16:20:00,8830e15361fffff,242,60.91,22.02,경기 성남시 분당구 야탑동
8830e15361fffff,16:40:00,8830e15361fffff,268,60.2,22.03,경기 성남시 분당구 야탑동
8830e15361fffff,17:00:00,8830e024dbfffff,10,51.2,35.97,경기 성남시 분당구 서현동
8830e15361fffff,17:00:00,8830e1530dfffff,11,45.91,16.04,Bundang_Townhall
8830e15361fffff,17:00:00,8830e15361fffff,252,56.28,22.93,경기 성남시 분당구 야탑동
8830e15361fffff,17:20:00,8830e024dbfffff,12,76.08,28.82,경기 성남시 분당구 서현동
8830e15361fffff,17:20:00,8830e15361fffff,234,55.56,21.56,경기 성남시 분당구 야탑동
8830e15361fffff,17:40:00,8830e024dbfffff,10,45.4,20.51,경기 성남시 분당구 서현동
8830e15361fffff,17:40:00,8830e15361fffff,197,62.32,23.23,경기 성남시 분당구 야탑동
8830e15361fffff,18:00:00,8830e024dbfffff,18,121.78,14.31,경기 성남시 분당구 서현동
8830e15361fffff,18:00:00,8830e15361fffff,201,59.57,20.33,경기 성남시 분당구 야탑동
8830e15361fffff,18:20:00,8830e024dbfffff,11,61.55,18.57,경기 성남시 분당구 서현동
8830e15361fffff,18:20:00,8830e15361fffff,200,64.03,20.76,경기 성남시 분당구 야탑동
8830e15361fffff,18:40:00,8830e024dbfffff,14,80.14,16.19,경기 성남시 분당구 서현동
8830e15361fffff,18:40:00,8830e15361fffff,172,67.73,22.59,경기 성남시 분당구 야탑동
8830e15361fffff,19:00:00,8830e15361fffff,162,62.01,19.44,경기 성남시 분당구 야탑동
8830e15361fffff,19:20:00,8830e15361fffff,132,55.41,21.79,경기 성남시 분당구 야탑동
8830e15361fffff,19:40:00,8830e15361fffff,138,56.88,25.55,경기 성남시 분당구 야탑동
8830e15361fffff,20:00:00,8830e15361fffff,103,57.24,25.81,경기 성남시 분당구 야탑동
8830e15361fffff,20:20:00,8830e15361fffff,129,63.81,30.87,경기 성남시 분당구 야탑동
8830e15361fffff,20:40:00,8830e15361fffff,117,58.6,29.0,경기 성남시 분당구 야탑동
8830e15361fffff,21:00:00,8830e15361fffff,127,59.97,28.57,경기 성남시 분당구 야탑동
8830e15361fffff,21:20:00,8830e024dbfffff,10,91.9,23.74,경기 성남시 분당구 서현동
8830e15361fffff,21:20:00,8830e15361fffff,134,63.87,31.72,경기 성남시 분당구 야탑동
8830e15361fffff,21:40:00,8830e024dbfffff,12,61.08,17.71,경기 성남시 분당구 서현동
8830e15361fffff,21:40:00,8830e15361fffff,105,49.59,24.09,경기 성남시 분당구 야탑동
8830e15361fffff,22:00:00,8830e024dbfffff,13,57.54,32.83,경기 성남시 분당구 서현동
8830e15361fffff,22:00:00,8830e1530dfffff,15,66.4,35.01,Bundang_Townhall
8830e15361fffff,22:00:00,8830e15361fffff,97,59.21,23.79,경기 성남시 분당구 야탑동
8830e15361fffff,22:20:00,8830e15361fffff,73,52.18,30.59,경기 성남시 분당구 야탑동
8830e15361fffff,22:40:00,8830e15361fffff,53,49.43,20.19,경기 성남시 분당구 야탑동
8830e15361fffff,23:00:00,8830e15361fffff,43,47.58,23.21,경기 성남시 분당구 야탑동
8830e15361fffff,23:20:00,8830e15361fffff,45,35.13,17.87,경기 성남시 분당구 야탑동
8830e15363fffff,0:00:00,8830e1530dfffff,18,47.17,13.4,Bundang_Townhall
8830e15363fffff,0:00:00,8830e15361fffff,26,45.77,17.97,경기 성남시 분당구 야탑동
8830e15363fffff,7:00:00,8830e15361fffff,12,60.92,19.12,경기 성남시 분당구 야탑동
8830e15363fffff,7:20:00,8830e1530dfffff,11,53.27,17.06,Bundang_Townhall
8830e15363fffff,7:20:00,8830e15361fffff,12,63.92,22.35,경기 성남시 분당구 야탑동
8830e15363fffff,7:40:00,8830e1530dfffff,10,55.3,19.81,Bundang_Townhall
8830e15363fffff,7:40:00,8830e15361fffff,11,153.91,23.32,경기 성남시 분당구 야탑동
8830e15363fffff,8:00:00,8830e1530dfffff,12,74.5,31.98,Bundang_Townhall
8830e15363fffff,8:00:00,8830e15361fffff,15,70.33,22.85,경기 성남시 분당구 야탑동
8830e15363fffff,8:20:00,8830e15361fffff,23,49.52,27.09,경기 성남시 분당구 야탑동
8830e15363fffff,8:40:00,8830e1530dfffff,24,69.08,30.73,Bundang_Townhall
8830e15363fffff,8:40:00,8830e15361fffff,25,117.16,25.81,경기 성남시 분당구 야탑동
8830e15363fffff,9:00:00,8830e1530dfffff,30,59.77,23.72,Bundang_Townhall
8830e15363fffff,9:00:00,8830e15361fffff,20,79.4,26.23,경기 성남시 분당구 야탑동
8830e15363fffff,9:20:00,8830e1530dfffff,14,93.07,18.03,Bundang_Townhall
8830e15363fffff,9:20:00,8830e15361fffff,21,51.76,22.5,경기 성남시 분당구 야탑동
8830e15363fffff,9:40:00,8830e1530dfffff,18,75.5,19.93,Bundang_Townhall
8830e15363fffff,9:40:00,8830e15361fffff,25,69.52,27.11,경기 성남시 분당구 야탑동
8830e15363fffff,10:00:00,8830e1530dfffff,21,60.0,19.51,Bundang_Townhall
8830e15363fffff,10:00:00,8830e15361fffff,21,78.0,27.51,경기 성남시 분당구 야탑동
8830e15363fffff,10:20:00,8830e1530dfffff,18,56.22,22.06,Bundang_Townhall
8830e15363fffff,10:20:00,8830e15361fffff,23,64.78,22.24,경기 성남시 분당구 야탑동
8830e15363fffff,10:40:00,8830e1530dfffff,16,85.56,17.26,Bundang_Townhall
8830e15363fffff,10:40:00,8830e15361fffff,22,65.95,16.75,경기 성남시 분당구 야탑동
8830e15363fffff,11:00:00,8830e1530dfffff,26,54.38,20.66,Bundang_Townhall
8830e15363fffff,11:00:00,8830e15361fffff,29,62.93,28.03,경기 성남시 분당구 야탑동
8830e15363fffff,11:20:00,8830e1530dfffff,25,58.12,25.63,Bundang_Townhall
8830e15363fffff,11:20:00,8830e15361fffff,25,112.72,20.51,경기 성남시 분당구 야탑동
8830e15363fffff,11:40:00,8830e1530dfffff,21,59.38,18.01,Bundang_Townhall
8830e15363fffff,11:40:00,8830e15361fffff,26,76.77,23.91,경기 성남시 분당구 야탑동
8830e15363fffff,12:00:00,8830e1530dfffff,30,56.93,21.34,Bundang_Townhall
8830e15363fffff,12:00:00,8830e15361fffff,37,71.11,20.17,경기 성남시 분당구 야탑동
8830e15363fffff,12:20:00,8830e024dbfffff,10,52.6,14.07,경기 성남시 분당구 서현동
8830e15363fffff,12:20:00,8830e1530dfffff,18,54.83,17.47,Bundang_Townhall
8830e15363fffff,12:20:00,8830e15361fffff,33,86.33,25.53,경기 성남시 분당구 야탑동
8830e15363fffff,12:40:00,8830e1530dfffff,21,65.48,22.23,Bundang_Townhall
8830e15363fffff,12:40:00,8830e15361fffff,46,74.3,25.61,경기 성남시 분당구 야탑동
8830e15363fffff,13:00:00,8830e1530dfffff,20,61.95,16.21,Bundang_Townhall
8830e15363fffff,13:00:00,8830e15361fffff,47,79.45,23.66,경기 성남시 분당구 야탑동
8830e15363fffff,13:20:00,8830e024dbfffff,10,39.7,15.99,경기 성남시 분당구 서현동
8830e15363fffff,13:20:00,8830e1530dfffff,28,64.68,17.88,Bundang_Townhall
8830e15363fffff,13:20:00,8830e15361fffff,41,98.54,24.85,경기 성남시 분당구 야탑동
8830e15363fffff,13:40:00,8830e1530dfffff,21,53.76,19.5,Bundang_Townhall
8830e15363fffff,13:40:00,8830e15361fffff,32,62.78,29.03,경기 성남시 분당구 야탑동
8830e15363fffff,14:00:00,8830e1530dfffff,20,61.15,18.19,Bundang_Townhall
8830e15363fffff,14:00:00,8830e15361fffff,30,60.33,18.72,경기 성남시 분당구 야탑동
8830e15363fffff,14:20:00,8830e1530dfffff,26,58.65,17.34,Bundang_Townhall
8830e15363fffff,14:20:00,8830e15361fffff,27,66.04,20.73,경기 성남시 분당구 야탑동
8830e15363fffff,14:40:00,8830e1530dfffff,27,49.59,16.35,Bundang_Townhall
8830e15363fffff,14:40:00,8830e15361fffff,29,61.14,26.32,경기 성남시 분당구 야탑동
8830e15363fffff,15:00:00,8830e1530dfffff,16,52.63,18.75,Bundang_Townhall
8830e15363fffff,15:00:00,8830e15361fffff,27,80.48,22.21,경기 성남시 분당구 야탑동
8830e15363fffff,15:20:00,8830e1530dfffff,34,58.68,20.14,Bundang_Townhall
8830e15363fffff,15:20:00,8830e15361fffff,35,57.69,22.19,경기 성남시 분당구 야탑동
8830e15363fffff,15:40:00,8830e1530dfffff,32,61.78,23.23,Bundang_Townhall
8830e15363fffff,15:40:00,8830e15361fffff,38,78.08,24.92,경기 성남시 분당구 야탑동
8830e15363fffff,16:00:00,8830e1530dfffff,23,48.22,21.22,Bundang_Townhall
8830e15363fffff,16:00:00,8830e15361fffff,24,74.92,26.76,경기 성남시 분당구 야탑동
8830e15363fffff,16:20:00,8830e1530dfffff,32,55.97,17.95,Bundang_Townhall
8830e15363fffff,16:20:00,8830e15361fffff,29,63.86,24.43,경기 성남시 분당구 야탑동
8830e15363fffff,16:40:00,8830e1530dfffff,17,44.88,16.58,Bundang_Townhall
8830e15363fffff,16:40:00,8830e15361fffff,38,74.53,23.84,경기 성남시 분당구 야탑동
8830e15363fffff,17:00:00,8830e1530dfffff,30,60.9,22.68,Bundang_Townhall
8830e15363fffff,17:00:00,8830e15361fffff,41,67.49,18.37,경기 성남시 분당구 야탑동
8830e15363fffff,17:20:00,8830e1530dfffff,18,61.94,23.21,Bundang_Townhall
8830e15363fffff,17:20:00,8830e15361fffff,24,53.58,25.22,경기 성남시 분당구 야탑동
8830e15363fffff,17:40:00,8830e1530dfffff,21,46.67,24.19,Bundang_Townhall
8830e15363fffff,17:40:00,8830e15361fffff,33,60.82,22.38,경기 성남시 분당구 야탑동
8830e15363fffff,18:00:00,8830e15361fffff,21,61.43,22.27,경기 성남시 분당구 야탑동
8830e15363fffff,18:20:00,8830e1530dfffff,18,47.33,22.99,Bundang_Townhall
8830e15363fffff,18:20:00,8830e15361fffff,23,51.13,17.97,경기 성남시 분당구 야탑동
8830e15363fffff,18:40:00,8830e1530dfffff,14,51.07,16.62,Bundang_Townhall
8830e15363fffff,18:40:00,8830e15361fffff,20,77.6,21.25,경기 성남시 분당구 야탑동
8830e15363fffff,19:00:00,8830e1530dfffff,21,58.33,21.47,Bundang_Townhall
8830e15363fffff,19:00:00,8830e15361fffff,21,99.33,16.82,경기 성남시 분당구 야탑동
8830e15363fffff,19:20:00,8830e1530dfffff,16,68.38,13.74,Bundang_Townhall
8830e15363fffff,19:20:00,8830e15361fffff,16,77.38,18.09,경기 성남시 분당구 야탑동
8830e15363fffff,19:40:00,8830e1530dfffff,17,111.18,16.27,Bundang_Townhall
8830e15363fffff,19:40:00,8830e15361fffff,15,45.8,19.66,경기 성남시 분당구 야탑동
8830e15363fffff,20:00:00,8830e1530dfffff,16,55.06,21.07,Bundang_Townhall
8830e15363fffff,20:00:00,8830e15361fffff,15,72.53,31.35,경기 성남시 분당구 야탑동
8830e15363fffff,20:20:00,8830e1530dfffff,17,58.29,19.16,Bundang_Townhall
8830e15363fffff,20:20:00,8830e15361fffff,15,52.4,23.56,경기 성남시 분당구 야탑동
8830e15363fffff,20:40:00,8830e1530dfffff,11,63.91,40.2,Bundang_Townhall
8830e15363fffff,20:40:00,8830e15361fffff,18,58.17,29.53,경기 성남시 분당구 야탑동
8830e15363fffff,21:00:00,8830e15361fffff,16,64.13,33.91,경기 성남시 분당구 야탑동
8830e15363fffff,21:20:00,8830e1530dfffff,13,45.85,28.34,Bundang_Townhall
8830e15363fffff,21:20:00,8830e15361fffff,21,85.67,22.89,경기 성남시 분당구 야탑동
8830e15363fffff,21:40:00,8830e1530dfffff,28,52.29,31.46,Bundang_Townhall
8830e15363fffff,22:00:00,8830e1530dfffff,15,56.4,23.34,Bundang_Townhall
8830e15363fffff,22:20:00,8830e15361fffff,11,45.36,28.76,경기 성남시 분당구 야탑동
8830e15363fffff,22:40:00,8830e15361fffff,12,81.17,22.51,경기 성남시 분당구 야탑동
8830e15363fffff,23:00:00,8830e15361fffff,12,51.25,27.65,경기 성남시 분당구 야탑동
8830e15363fffff,23:20:00,8830e1530dfffff,14,35.14,12.07,Bundang_Townhall
8830e15365fffff,0:00:00,8830e024dbfffff,84,57.5,32.99,경기 성남시 분당구 서현동
8830e15365fffff,0:00:00,8830e15361fffff,82,50.67,16.56,경기 성남시 분당구 야탑동
8830e15365fffff,0:20:00,8830e024dbfffff,10,53.1,25.02,경기 성남시 분당구 서현동
8830e15365fffff,0:40:00,8830e024dbfffff,10,72.7,26.53,경기 성남시 분당구 서현동
8830e15365fffff,1:00:00,8830e024dbfffff,11,65.45,25.9,경기 성남시 분당구 서현동
8830e15365fffff,1:00:00,8830e15361fffff,15,99.47,31.07,경기 성남시 분당구 야탑동
8830e15365fffff,2:00:00,8830e024dbfffff,12,83.92,53.83,경기 성남시 분당구 서현동
8830e15365fffff,6:00:00,8830e15361fffff,10,84.5,19.17,경기 성남시 분당구 야탑동
8830e15365fffff,6:20:00,8830e024dbfffff,11,49.73,21.86,경기 성남시 분당구 서현동
8830e15365fffff,6:40:00,8830e035ddfffff,10,45.4,49.71,Beom_Gye
8830e15365fffff,7:00:00,8830e024dbfffff,15,87.53,33.32,경기 성남시 분당구 서현동
8830e15365fffff,7:00:00,8830e15361fffff,16,103.81,31.47,경기 성남시 분당구 야탑동
8830e15365fffff,7:20:00,8830e024dbfffff,16,71.44,27.38,경기 성남시 분당구 서현동
8830e15365fffff,7:20:00,8830e15361fffff,20,64.4,28.72,경기 성남시 분당구 야탑동
8830e15365fffff,7:40:00,8830e024dbfffff,28,127.82,35.76,경기 성남시 분당구 서현동
8830e15365fffff,7:40:00,8830e15361fffff,21,192.52,20.27,경기 성남시 분당구 야탑동
8830e15365fffff,8:00:00,8830e024dbfffff,19,64.79,24.24,경기 성남시 분당구 서현동
8830e15365fffff,8:00:00,8830e15361fffff,21,71.19,20.28,경기 성남시 분당구 야탑동
8830e15365fffff,8:20:00,8830e024dbfffff,25,89.24,23.9,경기 성남시 분당구 서현동
8830e15365fffff,8:20:00,8830e15361fffff,37,63.86,28.63,경기 성남시 분당구 야탑동
8830e15365fffff,8:40:00,8830e024dbfffff,31,65.16,34.35,경기 성남시 분당구 서현동
8830e15365fffff,8:40:00,8830e15361fffff,29,72.52,40.08,경기 성남시 분당구 야탑동
8830e15365fffff,9:00:00,8830e024dbfffff,22,70.23,23.64,경기 성남시 분당구 서현동
8830e15365fffff,9:00:00,8830e15361fffff,31,106.0,27.21,경기 성남시 분당구 야탑동
8830e15365fffff,9:20:00,8830e024dbfffff,39,72.85,24.71,경기 성남시 분당구 서현동
8830e15365fffff,9:20:00,8830e15361fffff,41,104.34,16.66,경기 성남시 분당구 야탑동
8830e15365fffff,9:40:00,8830e024dbfffff,51,98.67,36.95,경기 성남시 분당구 서현동
8830e15365fffff,9:40:00,8830e15361fffff,52,71.94,21.49,경기 성남시 분당구 야탑동
8830e15365fffff,10:00:00,8830e024dbfffff,35,55.97,36.39,경기 성남시 분당구 서현동
8830e15365fffff,10:00:00,8830e15361fffff,60,69.08,23.94,경기 성남시 분당구 야탑동
8830e15365fffff,10:20:00,8830e024dbfffff,39,83.23,29.0,경기 성남시 분당구 서현동
8830e15365fffff,10:20:00,8830e15361fffff,71,68.7,26.14,경기 성남시 분당구 야탑동
8830e15365fffff,10:40:00,8830e024dbfffff,44,77.8,29.83,경기 성남시 분당구 서현동
8830e15365fffff,10:40:00,8830e15361fffff,66,63.92,21.72,경기 성남시 분당구 야탑동
8830e15365fffff,11:00:00,8830e024dbfffff,57,70.3,37.55,경기 성남시 분당구 서현동
8830e15365fffff,11:00:00,8830e15361fffff,71,67.08,21.14,경기 성남시 분당구 야탑동
8830e15365fffff,11:20:00,8830e024dbfffff,79,63.04,22.39,경기 성남시 분당구 서현동
8830e15365fffff,11:20:00,8830e15361fffff,106,57.4,23.39,경기 성남시 분당구 야탑동
8830e15365fffff,11:40:00,8830e024dbfffff,80,54.03,28.2,경기 성남시 분당구 서현동
8830e15365fffff,11:40:00,8830e15361fffff,103,55.3,27.64,경기 성남시 분당구 야탑동
8830e15365fffff,12:00:00,8830e024dbfffff,79,54.89,18.9,경기 성남시 분당구 서현동
8830e15365fffff,12:00:00,8830e1530dfffff,11,49.36,21.11,Bundang_Townhall
8830e15365fffff,12:00:00,8830e15361fffff,114,55.19,23.39,경기 성남시 분당구 야탑동
8830e15365fffff,12:20:00,8830e024dbfffff,78,61.77,24.21,경기 성남시 분당구 서현동
8830e15365fffff,12:20:00,8830e15361fffff,94,50.62,20.69,경기 성남시 분당구 야탑동
8830e15365fffff,12:40:00,8830e024dbfffff,68,62.32,30.93,경기 성남시 분당구 서현동
8830e15365fffff,12:40:00,8830e15361fffff,72,62.65,20.28,경기 성남시 분당구 야탑동
8830e15365fffff,13:00:00,8830e024dbfffff,48,61.48,28.24,경기 성남시 분당구 서현동
8830e15365fffff,13:00:00,8830e15361fffff,80,64.81,20.97,경기 성남시 분당구 야탑동
8830e15365fffff,13:20:00,8830e024dbfffff,55,69.42,26.48,경기 성남시 분당구 서현동
8830e15365fffff,13:20:00,8830e15361fffff,72,69.4,21.24,경기 성남시 분당구 야탑동
8830e15365fffff,13:40:00,8830e024dbfffff,49,62.84,26.47,경기 성남시 분당구 서현동
8830e15365fffff,13:40:00,8830e15361fffff,70,64.87,21.12,경기 성남시 분당구 야탑동
8830e15365fffff,14:00:00,8830e024dbfffff,49,68.84,20.77,경기 성남시 분당구 서현동
8830e15365fffff,14:00:00,8830e15361fffff,78,59.86,23.06,경기 성남시 분당구 야탑동
8830e15365fffff,14:20:00,8830e024dbfffff,54,85.41,26.29,경기 성남시 분당구 서현동
8830e15365fffff,14:20:00,8830e15361fffff,75,59.13,20.78,경기 성남시 분당구 야탑동
8830e15365fffff,14:40:00,8830e024dbfffff,55,84.87,27.48,경기 성남시 분당구 서현동
8830e15365fffff,14:40:00,8830e15361fffff,66,59.08,22.1,경기 성남시 분당구 야탑동
8830e15365fffff,15:00:00,8830e024dbfffff,61,93.77,26.49,경기 성남시 분당구 서현동
8830e15365fffff,15:00:00,8830e15361fffff,84,66.27,21.25,경기 성남시 분당구 야탑동
8830e15365fffff,15:20:00,8830e024dbfffff,44,73.07,24.75,경기 성남시 분당구 서현동
8830e15365fffff,15:20:00,8830e15361fffff,72,66.1,25.79,경기 성남시 분당구 야탑동
8830e15365fffff,15:40:00,8830e024dbfffff,52,72.4,26.4,경기 성남시 분당구 서현동
8830e15365fffff,15:40:00,8830e15361fffff,76,75.78,23.1,경기 성남시 분당구 야탑동
8830e15365fffff,16:00:00,8830e024dbfffff,46,76.5,27.07,경기 성남시 분당구 서현동
8830e15365fffff,16:00:00,8830e15361fffff,71,63.85,22.63,경기 성남시 분당구 야탑동
8830e15365fffff,16:20:00,8830e024dbfffff,41,72.24,33.03,경기 성남시 분당구 서현동
8830e15365fffff,16:20:00,8830e15361fffff,86,51.16,21.45,경기 성남시 분당구 야탑동
8830e15365fffff,16:40:00,8830e024dbfffff,30,67.73,27.43,경기 성남시 분당구 서현동
8830e15365fffff,16:40:00,8830e15361fffff,77,49.35,17.3,경기 성남시 분당구 야탑동
8830e15365fffff,17:00:00,8830e024dbfffff,58,72.67,25.34,경기 성남시 분당구 서현동
8830e15365fffff,17:00:00,8830e025a5fffff,12,68.58,43.82,경기 수원시 영통구 원천동
8830e15365fffff,17:00:00,8830e15361fffff,94,57.61,21.39,경기 성남시 분당구 야탑동
8830e15365fffff,17:20:00,8830e024dbfffff,39,66.74,23.75,경기 성남시 분당구 서현동
8830e15365fffff,17:20:00,8830e1530dfffff,10,77.4,26.87,Bundang_Townhall
8830e15365fffff,17:20:00,8830e15361fffff,113,58.61,21.87,경기 성남시 분당구 야탑동
8830e15365fffff,17:40:00,8830e024dbfffff,33,56.73,23.5,경기 성남시 분당구 서현동
8830e15365fffff,17:40:00,8830e15361fffff,99,47.22,17.23,경기 성남시 분당구 야탑동
8830e15365fffff,18:00:00,8830e024dbfffff,58,54.78,27.88,경기 성남시 분당구 서현동
8830e15365fffff,18:00:00,8830e025a5fffff,12,57.08,42.43,경기 수원시 영통구 원천동
8830e15365fffff,18:00:00,8830e035d7fffff,11,92.27,44.99,경기 안양시 동안구 평촌동
8830e15365fffff,18:00:00,8830e035ddfffff,13,80.0,48.48,Beom_Gye
8830e15365fffff,18:00:00,8830e15361fffff,100,57.14,18.51,경기 성남시 분당구 야탑동
8830e15365fffff,18:20:00,8830e024dbfffff,55,67.53,28.54,경기 성남시 분당구 서현동
8830e15365fffff,18:20:00,8830e15361fffff,76,76.74,24.17,경기 성남시 분당구 야탑동
8830e15365fffff,18:40:00,8830e024dbfffff,52,66.81,25.03,경기 성남시 분당구 서현동
8830e15365fffff,18:40:00,8830e15361fffff,81,48.51,19.92,경기 성남시 분당구 야탑동
8830e15365fffff,19:00:00,8830e024dbfffff,48,65.58,24.02,경기 성남시 분당구 서현동
8830e15365fffff,19:00:00,8830e15361fffff,63,55.63,18.81,경기 성남시 분당구 야탑동
8830e15365fffff,19:20:00,8830e024dbfffff,48,73.52,37.44,경기 성남시 분당구 서현동
8830e15365fffff,19:20:00,8830e15361fffff,50,58.94,23.65,경기 성남시 분당구 야탑동
8830e15365fffff,19:40:00,8830e024dbfffff,51,75.06,30.05,경기 성남시 분당구 서현동
8830e15365fffff,19:40:00,8830e15361fffff,61,46.2,20.22,경기 성남시 분당구 야탑동
8830e15365fffff,20:00:00,8830e024dbfffff,63,73.63,26.51,경기 성남시 분당구 서현동
8830e15365fffff,20:00:00,8830e15361fffff,59,57.42,24.51,경기 성남시 분당구 야탑동
8830e15365fffff,20:20:00,8830e024dbfffff,63,73.02,26.29,경기 성남시 분당구 서현동
8830e15365fffff,20:20:00,8830e15361fffff,56,50.02,18.32,경기 성남시 분당구 야탑동
8830e15365fffff,20:40:00,8830e024dbfffff,48,81.79,24.91,경기 성남시 분당구 서현동
8830e15365fffff,20:40:00,8830e15361fffff,49,56.8,18.86,경기 성남시 분당구 야탑동
